PERSONID,SUBJECT_Pref,SUBJECT_Pref_Level,SUBJECT_Teach_Mapping
100948,MSGENERALIST,1,GeneralEd
107784,PREK,3,OtherSubjects
107784,HISTORY,3,SocialStudies
107784,SPANISH,3,ForeignLanguage
107784,BILINGUAL,3,ForeignLanguage
107784,ELEMENTARY,2,GeneralEd
107784,FRENCH,3,ForeignLanguage
107784,MSMATH,2,Math
107784,MSGENERALIST,1,GeneralEd
107784,HSMATH,1,Math
107784,MUSIC,2,OtherSubjects
107784,HSGENSCIENCE,2,Science
107784,SPED,2,GeneralEd
107784,COMPUTERSCI,2,Math
107784,BIOLOGY,3,Science
107784,ARTS,2,Humanities
107784,MSGENSCIENCE,3,Science
107784,ESL,1,English
107784,CHEMISTRY,3,Science
107784,ENGLISH,1,English
107784,PHYSICS,3,Science
107731,ESL,3,English
107731,SPED,3,GeneralEd
107731,COMPUTERSCI,3,Math
107731,CHEMISTRY,1,Science
107731,PREK,3,OtherSubjects
107731,FRENCH,3,ForeignLanguage
107731,BIOLOGY,1,Science
107731,HSGENSCIENCE,2,Science
107731,MSMATH,2,Math
107731,HSMATH,1,Math
107731,MUSIC,2,OtherSubjects
107731,HISTORY,3,SocialStudies
107731,ENGLISH,3,English
107731,MSGENSCIENCE,3,Science
107731,SPANISH,3,ForeignLanguage
107731,PHYSICS,3,Science
107731,MSGENERALIST,3,GeneralEd
107731,BILINGUAL,3,ForeignLanguage
107731,ELEMENTARY,3,GeneralEd
107731,ARTS,2,Humanities
104094,BILINGUAL,3,ForeignLanguage
104094,HSGENSCIENCE,3,Science
104094,COMPUTERSCI,3,Math
104094,PREK,1,OtherSubjects
104094,FRENCH,3,ForeignLanguage
104094,MUSIC,3,OtherSubjects
104094,ESL,3,English
104094,MSMATH,3,Math
104094,SPED,2,GeneralEd
104094,ELEMENTARY,1,GeneralEd
104094,ARTS,3,Humanities
104094,MSGENERALIST,2,GeneralEd
104094,MSGENSCIENCE,3,Science
104094,ENGLISH,2,English
104094,BIOLOGY,3,Science
104094,SPANISH,3,ForeignLanguage
104094,PHYSICS,3,Science
104094,CHEMISTRY,3,Science
104094,HSMATH,3,Math
104094,HISTORY,2,SocialStudies
103121,HISTORY,1,SocialStudies
103121,MSGENERALIST,1,GeneralEd
103121,MUSIC,2,OtherSubjects
103121,SPED,3,GeneralEd
103121,BIOLOGY,3,Science
103121,MSGENSCIENCE,3,Science
103121,HSMATH,3,Math
103121,BILINGUAL,1,ForeignLanguage
103121,ESL,2,English
103121,ARTS,2,Humanities
103121,COMPUTERSCI,3,Math
103121,CHEMISTRY,3,Science
103121,ENGLISH,1,English
103121,PREK,2,OtherSubjects
103121,SPANISH,3,ForeignLanguage
103121,PHYSICS,3,Science
103121,MSMATH,3,Math
103121,ELEMENTARY,2,GeneralEd
103121,FRENCH,3,ForeignLanguage
103121,HSGENSCIENCE,3,Science
107190,SPANISH,3,ForeignLanguage
107190,HSGENSCIENCE,3,Science
107190,SPED,3,GeneralEd
107190,FRENCH,3,ForeignLanguage
107190,PREK,3,OtherSubjects
107190,CHEMISTRY,2,Science
107190,MUSIC,3,OtherSubjects
107190,MSMATH,1,Math
107190,ELEMENTARY,2,GeneralEd
107190,HISTORY,3,SocialStudies
107190,BIOLOGY,3,Science
107190,ARTS,2,Humanities
107190,PHYSICS,3,Science
107190,HSMATH,1,Math
107190,ENGLISH,1,English
107190,ESL,3,English
107190,BILINGUAL,3,ForeignLanguage
107190,COMPUTERSCI,3,Math
107190,MSGENSCIENCE,2,Science
107190,MSGENERALIST,2,GeneralEd
102798,MSMATH,3,Math
102798,CHEMISTRY,3,Science
102798,ENGLISH,3,English
102798,MSGENSCIENCE,3,Science
102798,HSMATH,3,Math
102798,BILINGUAL,1,ForeignLanguage
102798,COMPUTERSCI,3,Math
102798,FRENCH,3,ForeignLanguage
102798,MSGENERALIST,1,GeneralEd
102798,BIOLOGY,3,Science
102798,SPANISH,1,ForeignLanguage
102798,PREK,2,OtherSubjects
102798,ELEMENTARY,2,GeneralEd
102798,PHYSICS,3,Science
102798,ARTS,2,Humanities
102798,ESL,1,English
102798,SPED,3,GeneralEd
102798,MUSIC,2,OtherSubjects
102798,HISTORY,3,SocialStudies
102798,HSGENSCIENCE,3,Science
105514,HSMATH,2,Math
105514,HISTORY,3,SocialStudies
105514,MSGENERALIST,1,GeneralEd
105514,BIOLOGY,2,Science
105514,PREK,2,OtherSubjects
105514,ENGLISH,3,English
105514,MUSIC,3,OtherSubjects
105514,ARTS,3,Humanities
105514,ELEMENTARY,1,GeneralEd
105514,ESL,2,English
105514,COMPUTERSCI,3,Math
105514,MSGENSCIENCE,1,Science
105514,HSGENSCIENCE,2,Science
105514,PHYSICS,3,Science
105514,FRENCH,3,ForeignLanguage
105514,SPANISH,2,ForeignLanguage
105514,MSMATH,2,Math
105514,CHEMISTRY,3,Science
105514,SPED,3,GeneralEd
105514,BILINGUAL,2,ForeignLanguage
107321,ESL,3,English
107321,MSMATH,3,Math
107321,BIOLOGY,3,Science
107321,MUSIC,2,OtherSubjects
107321,PHYSICS,3,Science
107321,HSMATH,3,Math
107321,PREK,1,OtherSubjects
107321,ARTS,3,Humanities
107321,SPANISH,3,ForeignLanguage
107321,HISTORY,3,SocialStudies
107321,ENGLISH,2,English
107321,MSGENERALIST,1,GeneralEd
107321,COMPUTERSCI,3,Math
107321,ELEMENTARY,1,GeneralEd
107321,MSGENSCIENCE,3,Science
107321,SPED,2,GeneralEd
107321,HSGENSCIENCE,3,Science
107321,CHEMISTRY,3,Science
107321,BILINGUAL,3,ForeignLanguage
107321,FRENCH,3,ForeignLanguage
108197,MSMATH,3,Math
108197,PREK,3,OtherSubjects
108197,SPANISH,3,ForeignLanguage
108197,HSGENSCIENCE,2,Science
108197,BILINGUAL,3,ForeignLanguage
108197,MSGENERALIST,3,GeneralEd
108197,ARTS,3,Humanities
108197,MUSIC,3,OtherSubjects
108197,BIOLOGY,1,Science
108197,ENGLISH,3,English
108197,HSMATH,2,Math
108197,CHEMISTRY,1,Science
108197,ELEMENTARY,3,GeneralEd
108197,PHYSICS,2,Science
108197,ESL,3,English
108197,SPED,3,GeneralEd
108197,FRENCH,3,ForeignLanguage
108197,COMPUTERSCI,3,Math
108197,HISTORY,3,SocialStudies
108197,MSGENSCIENCE,3,Science
100907,MSGENSCIENCE,3,Science
100907,BILINGUAL,3,ForeignLanguage
100907,MSMATH,2,Math
100907,PHYSICS,3,Science
100907,CHEMISTRY,3,Science
100907,SPED,3,GeneralEd
100907,MSGENERALIST,2,GeneralEd
100907,ARTS,3,Humanities
100907,HISTORY,3,SocialStudies
100907,ESL,3,English
100907,FRENCH,3,ForeignLanguage
100907,COMPUTERSCI,3,Math
100907,MUSIC,3,OtherSubjects
100907,PREK,3,OtherSubjects
100907,HSGENSCIENCE,3,Science
100907,ELEMENTARY,1,GeneralEd
100907,ENGLISH,3,English
100907,BIOLOGY,3,Science
100907,HSMATH,2,Math
100907,SPANISH,3,ForeignLanguage
105386,SPANISH,3,ForeignLanguage
105386,BILINGUAL,3,ForeignLanguage
105386,ENGLISH,2,English
105386,COMPUTERSCI,1,Math
105386,HSGENSCIENCE,1,Science
105386,BIOLOGY,2,Science
105386,ARTS,3,Humanities
105386,MSGENSCIENCE,3,Science
105386,SPED,3,GeneralEd
105386,HISTORY,2,SocialStudies
105386,CHEMISTRY,2,Science
105386,PREK,3,OtherSubjects
105386,MSMATH,3,Math
105386,ELEMENTARY,3,GeneralEd
105386,MUSIC,3,OtherSubjects
105386,PHYSICS,2,Science
105386,FRENCH,3,ForeignLanguage
105386,ESL,1,English
105386,MSGENERALIST,3,GeneralEd
105386,HSMATH,1,Math
100951,HSGENSCIENCE,2,Science
100951,COMPUTERSCI,1,Math
100951,SPANISH,3,ForeignLanguage
100951,ESL,2,English
100951,BIOLOGY,2,Science
100951,ELEMENTARY,2,GeneralEd
100951,ENGLISH,1,English
100951,HSMATH,2,Math
100951,MUSIC,2,OtherSubjects
100951,ARTS,2,Humanities
100951,MSGENSCIENCE,2,Science
100951,MSGENERALIST,2,GeneralEd
100951,SPED,1,GeneralEd
100951,PREK,2,OtherSubjects
100951,CHEMISTRY,2,Science
100951,FRENCH,3,ForeignLanguage
100951,HISTORY,1,SocialStudies
100951,PHYSICS,2,Science
100951,BILINGUAL,3,ForeignLanguage
100951,MSMATH,2,Math
106862,MSGENSCIENCE,3,Science
106862,ENGLISH,1,English
106862,BILINGUAL,3,ForeignLanguage
106862,MUSIC,3,OtherSubjects
106862,BIOLOGY,3,Science
106862,ARTS,2,Humanities
106862,ESL,3,English
106862,CHEMISTRY,3,Science
106862,PREK,3,OtherSubjects
106862,MSGENERALIST,2,GeneralEd
106862,SPED,3,GeneralEd
106862,FRENCH,3,ForeignLanguage
106862,COMPUTERSCI,3,Math
106862,PHYSICS,3,Science
106862,ELEMENTARY,3,GeneralEd
106862,HSMATH,3,Math
106862,SPANISH,3,ForeignLanguage
106862,HSGENSCIENCE,3,Science
106862,HISTORY,1,SocialStudies
106862,MSMATH,3,Math
105764,PHYSICS,3,Science
105764,ENGLISH,2,English
105764,ESL,3,English
105764,ARTS,2,Humanities
105764,ELEMENTARY,1,GeneralEd
105764,SPED,2,GeneralEd
105764,MSGENERALIST,2,GeneralEd
105764,HISTORY,1,SocialStudies
105764,MUSIC,3,OtherSubjects
105764,MSMATH,3,Math
105764,CHEMISTRY,3,Science
105764,HSMATH,3,Math
105764,SPANISH,3,ForeignLanguage
105764,COMPUTERSCI,3,Math
105764,HSGENSCIENCE,3,Science
105764,BIOLOGY,3,Science
105764,MSGENSCIENCE,3,Science
105764,PREK,2,OtherSubjects
105764,BILINGUAL,3,ForeignLanguage
105764,FRENCH,3,ForeignLanguage
108162,CHEMISTRY,2,Science
108162,COMPUTERSCI,3,Math
108162,PREK,2,OtherSubjects
108162,HISTORY,3,SocialStudies
108162,MUSIC,3,OtherSubjects
108162,PHYSICS,2,Science
108162,MSGENSCIENCE,2,Science
108162,BILINGUAL,3,ForeignLanguage
108162,ELEMENTARY,2,GeneralEd
108162,FRENCH,3,ForeignLanguage
108162,ENGLISH,3,English
108162,HSGENSCIENCE,2,Science
108162,ESL,3,English
108162,SPANISH,3,ForeignLanguage
108162,MSGENERALIST,2,GeneralEd
108162,MSMATH,2,Math
108162,HSMATH,2,Math
108162,ARTS,3,Humanities
108162,BIOLOGY,2,Science
108162,SPED,2,GeneralEd
100175,FRENCH,3,ForeignLanguage
100175,HSGENSCIENCE,3,Science
100175,MSMATH,2,Math
100175,MSGENSCIENCE,2,Science
100175,PHYSICS,3,Science
100175,PREK,2,OtherSubjects
100175,ESL,1,English
100175,SPED,3,GeneralEd
100175,CHEMISTRY,3,Science
100175,BIOLOGY,3,Science
100175,COMPUTERSCI,3,Math
100175,BILINGUAL,3,ForeignLanguage
100175,HSMATH,3,Math
100175,HISTORY,3,SocialStudies
100175,MSGENERALIST,2,GeneralEd
100175,ENGLISH,3,English
100175,ELEMENTARY,1,GeneralEd
100175,SPANISH,3,ForeignLanguage
100175,ARTS,3,Humanities
100175,MUSIC,2,OtherSubjects
105487,FRENCH,3,ForeignLanguage
105487,HSMATH,1,Math
105487,BILINGUAL,3,ForeignLanguage
105487,PREK,3,OtherSubjects
105487,PHYSICS,2,Science
105487,ARTS,3,Humanities
105487,MUSIC,3,OtherSubjects
105487,SPED,3,GeneralEd
105487,CHEMISTRY,1,Science
105487,ESL,3,English
105487,MSMATH,1,Math
105487,ENGLISH,1,English
105487,ELEMENTARY,2,GeneralEd
105487,HSGENSCIENCE,2,Science
105487,MSGENERALIST,1,GeneralEd
105487,MSGENSCIENCE,1,Science
105487,HISTORY,1,SocialStudies
105487,COMPUTERSCI,2,Math
105487,SPANISH,3,ForeignLanguage
105487,BIOLOGY,3,Science
107179,SPED,3,GeneralEd
107179,PHYSICS,3,Science
107179,ESL,2,English
107179,MSGENSCIENCE,3,Science
107179,HSMATH,2,Math
107179,COMPUTERSCI,3,Math
107179,MSGENERALIST,2,GeneralEd
107179,PREK,3,OtherSubjects
107179,HISTORY,3,SocialStudies
107179,ENGLISH,2,English
107179,HSGENSCIENCE,1,Science
107179,ARTS,3,Humanities
107179,MSMATH,3,Math
107179,MUSIC,3,OtherSubjects
107179,CHEMISTRY,1,Science
107179,SPANISH,2,ForeignLanguage
107179,BIOLOGY,1,Science
107179,BILINGUAL,3,ForeignLanguage
107179,ELEMENTARY,3,GeneralEd
107179,FRENCH,3,ForeignLanguage
102356,MSMATH,3,Math
102356,MSGENSCIENCE,3,Science
102356,COMPUTERSCI,3,Math
102356,MSGENERALIST,2,GeneralEd
102356,MUSIC,3,OtherSubjects
102356,FRENCH,3,ForeignLanguage
102356,ESL,3,English
102356,ELEMENTARY,1,GeneralEd
102356,CHEMISTRY,3,Science
102356,ARTS,1,Humanities
102356,BILINGUAL,3,ForeignLanguage
102356,PHYSICS,3,Science
102356,HSGENSCIENCE,3,Science
102356,BIOLOGY,3,Science
102356,HSMATH,3,Math
102356,HISTORY,2,SocialStudies
102356,PREK,2,OtherSubjects
102356,SPANISH,3,ForeignLanguage
102356,ENGLISH,2,English
102356,SPED,3,GeneralEd
102153,HSMATH,3,Math
102153,ARTS,3,Humanities
102153,MSGENSCIENCE,2,Science
102153,HISTORY,3,SocialStudies
102153,PREK,3,OtherSubjects
102153,FRENCH,3,ForeignLanguage
102153,COMPUTERSCI,3,Math
102153,BILINGUAL,2,ForeignLanguage
102153,SPANISH,3,ForeignLanguage
102153,ENGLISH,3,English
102153,BIOLOGY,2,Science
102153,MUSIC,3,OtherSubjects
102153,SPED,3,GeneralEd
102153,PHYSICS,3,Science
102153,MSMATH,3,Math
102153,CHEMISTRY,1,Science
102153,ELEMENTARY,3,GeneralEd
102153,MSGENERALIST,3,GeneralEd
102153,ESL,3,English
102153,HSGENSCIENCE,2,Science
106611,HISTORY,2,SocialStudies
106611,ENGLISH,2,English
106611,MSMATH,3,Math
106611,SPED,1,GeneralEd
106611,ARTS,3,Humanities
106611,ESL,2,English
106611,PHYSICS,3,Science
106611,COMPUTERSCI,3,Math
106611,PREK,2,OtherSubjects
106611,HSGENSCIENCE,1,Science
106611,HSMATH,3,Math
106611,MSGENERALIST,2,GeneralEd
106611,BIOLOGY,1,Science
106611,CHEMISTRY,1,Science
106611,MUSIC,3,OtherSubjects
106611,SPANISH,3,ForeignLanguage
106611,FRENCH,3,ForeignLanguage
106611,ELEMENTARY,1,GeneralEd
106611,BILINGUAL,3,ForeignLanguage
106611,MSGENSCIENCE,1,Science
108128,SPANISH,3,ForeignLanguage
108128,CHEMISTRY,3,Science
108128,PREK,1,OtherSubjects
108128,PHYSICS,3,Science
108128,ENGLISH,1,English
108128,ESL,3,English
108128,BILINGUAL,3,ForeignLanguage
108128,COMPUTERSCI,2,Math
108128,HSMATH,2,Math
108128,ARTS,1,Humanities
108128,MSGENSCIENCE,2,Science
108128,HSGENSCIENCE,2,Science
108128,HISTORY,1,SocialStudies
108128,MSMATH,2,Math
108128,ELEMENTARY,1,GeneralEd
108128,MUSIC,1,OtherSubjects
108128,MSGENERALIST,1,GeneralEd
108128,FRENCH,3,ForeignLanguage
108128,SPED,1,GeneralEd
108128,BIOLOGY,2,Science
108393,COMPUTERSCI,3,Math
108393,ARTS,2,Humanities
108393,PREK,2,OtherSubjects
108393,MSGENERALIST,2,GeneralEd
108393,ELEMENTARY,1,GeneralEd
108393,MSGENSCIENCE,3,Science
108393,ESL,1,English
108393,HSMATH,3,Math
108393,PHYSICS,3,Science
108393,FRENCH,3,ForeignLanguage
108393,CHEMISTRY,3,Science
108393,ENGLISH,2,English
108393,MSMATH,3,Math
108393,SPED,1,GeneralEd
108393,SPANISH,3,ForeignLanguage
108393,BIOLOGY,3,Science
108393,HISTORY,1,SocialStudies
108393,BILINGUAL,3,ForeignLanguage
108393,HSGENSCIENCE,3,Science
108393,MUSIC,1,OtherSubjects
102739,SPANISH,3,ForeignLanguage
102739,HISTORY,3,SocialStudies
102739,HSMATH,3,Math
102739,ENGLISH,3,English
102739,PHYSICS,3,Science
102739,MSGENSCIENCE,1,Science
102739,BILINGUAL,3,ForeignLanguage
102739,PREK,1,OtherSubjects
102739,MSGENERALIST,1,GeneralEd
102739,FRENCH,3,ForeignLanguage
102739,HSGENSCIENCE,3,Science
102739,BIOLOGY,3,Science
102739,ARTS,3,Humanities
102739,SPED,2,GeneralEd
102739,ESL,2,English
102739,MSMATH,1,Math
102739,ELEMENTARY,1,GeneralEd
102739,CHEMISTRY,3,Science
102739,MUSIC,3,OtherSubjects
102739,COMPUTERSCI,3,Math
106866,MSGENSCIENCE,2,Science
106866,ENGLISH,1,English
106866,SPED,2,GeneralEd
106866,PHYSICS,3,Science
106866,SPANISH,3,ForeignLanguage
106866,FRENCH,1,ForeignLanguage
106866,PREK,3,OtherSubjects
106866,CHEMISTRY,3,Science
106866,MSGENERALIST,2,GeneralEd
106866,MSMATH,3,Math
106866,ARTS,3,Humanities
106866,COMPUTERSCI,3,Math
106866,ELEMENTARY,3,GeneralEd
106866,MUSIC,3,OtherSubjects
106866,BILINGUAL,3,ForeignLanguage
106866,BIOLOGY,2,Science
106866,HSMATH,3,Math
106866,HSGENSCIENCE,3,Science
106866,HISTORY,1,SocialStudies
106866,ESL,3,English
106950,ESL,3,English
106950,ARTS,3,Humanities
106950,BIOLOGY,3,Science
106950,MUSIC,2,OtherSubjects
106950,BILINGUAL,3,ForeignLanguage
106950,HSMATH,3,Math
106950,MSMATH,3,Math
106950,PREK,3,OtherSubjects
106950,COMPUTERSCI,3,Math
106950,SPED,3,GeneralEd
106950,PHYSICS,3,Science
106950,HSGENSCIENCE,3,Science
106950,SPANISH,3,ForeignLanguage
106950,FRENCH,2,ForeignLanguage
106950,MSGENERALIST,2,GeneralEd
106950,HISTORY,1,SocialStudies
106950,ELEMENTARY,2,GeneralEd
106950,CHEMISTRY,3,Science
106950,ENGLISH,1,English
106950,MSGENSCIENCE,3,Science
102652,BIOLOGY,3,Science
102652,MSGENERALIST,3,GeneralEd
102652,ELEMENTARY,1,GeneralEd
102652,MUSIC,1,OtherSubjects
102652,ENGLISH,1,English
102652,PHYSICS,3,Science
102652,HISTORY,1,SocialStudies
102652,MSMATH,2,Math
102652,MSGENSCIENCE,3,Science
102652,ARTS,2,Humanities
102652,CHEMISTRY,3,Science
102652,PREK,2,OtherSubjects
102652,FRENCH,3,ForeignLanguage
102652,SPANISH,3,ForeignLanguage
102652,SPED,3,GeneralEd
102652,HSMATH,3,Math
102652,BILINGUAL,3,ForeignLanguage
102652,HSGENSCIENCE,2,Science
102652,COMPUTERSCI,3,Math
102652,ESL,3,English
107203,MSGENERALIST,2,GeneralEd
107203,SPED,3,GeneralEd
107203,BIOLOGY,1,Science
107203,PHYSICS,1,Science
107203,MUSIC,3,OtherSubjects
107203,HSGENSCIENCE,1,Science
107203,SPANISH,3,ForeignLanguage
107203,BILINGUAL,3,ForeignLanguage
107203,COMPUTERSCI,3,Math
107203,ELEMENTARY,2,GeneralEd
107203,CHEMISTRY,1,Science
107203,PREK,3,OtherSubjects
107203,HSMATH,1,Math
107203,MSMATH,1,Math
107203,MSGENSCIENCE,1,Science
107203,ESL,3,English
107203,ENGLISH,2,English
107203,HISTORY,1,SocialStudies
107203,ARTS,3,Humanities
107203,FRENCH,3,ForeignLanguage
108635,HSGENSCIENCE,3,Science
108635,HISTORY,2,SocialStudies
108635,MUSIC,3,OtherSubjects
108635,ENGLISH,3,English
108635,SPANISH,3,ForeignLanguage
108635,FRENCH,3,ForeignLanguage
108635,HSMATH,3,Math
108635,ARTS,3,Humanities
108635,PREK,1,OtherSubjects
108635,BILINGUAL,3,ForeignLanguage
108635,MSMATH,3,Math
108635,SPED,1,GeneralEd
108635,MSGENSCIENCE,3,Science
108635,BIOLOGY,3,Science
108635,MSGENERALIST,3,GeneralEd
108635,CHEMISTRY,3,Science
108635,ELEMENTARY,1,GeneralEd
108635,ESL,2,English
108635,COMPUTERSCI,3,Math
108635,PHYSICS,3,Science
104965,HSMATH,2,Math
104965,HSGENSCIENCE,3,Science
104965,MUSIC,1,OtherSubjects
104965,PHYSICS,3,Science
104965,SPED,3,GeneralEd
104965,FRENCH,3,ForeignLanguage
104965,MSGENSCIENCE,1,Science
104965,ESL,3,English
104965,ELEMENTARY,1,GeneralEd
104965,ENGLISH,3,English
104965,BIOLOGY,3,Science
104965,MSGENERALIST,2,GeneralEd
104965,CHEMISTRY,3,Science
104965,BILINGUAL,3,ForeignLanguage
104965,ARTS,3,Humanities
104965,MSMATH,2,Math
104965,COMPUTERSCI,3,Math
104965,HISTORY,2,SocialStudies
104965,PREK,3,OtherSubjects
104965,SPANISH,3,ForeignLanguage
106889,PHYSICS,3,Science
106889,HSMATH,3,Math
106889,PREK,3,OtherSubjects
106889,HISTORY,1,SocialStudies
106889,COMPUTERSCI,3,Math
106889,SPED,3,GeneralEd
106889,CHEMISTRY,3,Science
106889,SPANISH,3,ForeignLanguage
106889,ELEMENTARY,2,GeneralEd
106889,ESL,2,English
106889,MSGENERALIST,2,GeneralEd
106889,ARTS,3,Humanities
106889,ENGLISH,1,English
106889,MUSIC,3,OtherSubjects
106889,BILINGUAL,3,ForeignLanguage
106889,HSGENSCIENCE,3,Science
106889,MSGENSCIENCE,3,Science
106889,BIOLOGY,3,Science
106889,MSMATH,3,Math
106889,FRENCH,3,ForeignLanguage
109790,FRENCH,3,ForeignLanguage
109790,SPED,3,GeneralEd
109790,HSGENSCIENCE,3,Science
109790,BIOLOGY,3,Science
109790,ESL,3,English
109790,MSGENSCIENCE,3,Science
109790,BILINGUAL,3,ForeignLanguage
109790,ARTS,3,Humanities
109790,ENGLISH,1,English
109790,PHYSICS,3,Science
109790,ELEMENTARY,2,GeneralEd
109790,MSMATH,3,Math
109790,COMPUTERSCI,3,Math
109790,HSMATH,3,Math
109790,PREK,3,OtherSubjects
109790,MUSIC,3,OtherSubjects
109790,MSGENERALIST,2,GeneralEd
109790,SPANISH,3,ForeignLanguage
109790,HISTORY,3,SocialStudies
109790,CHEMISTRY,3,Science
104417,SPED,3,GeneralEd
104417,HISTORY,1,SocialStudies
104417,ESL,3,English
104417,HSMATH,3,Math
104417,ARTS,1,Humanities
104417,ENGLISH,1,English
104417,ELEMENTARY,2,GeneralEd
104417,MUSIC,3,OtherSubjects
104417,COMPUTERSCI,3,Math
104417,MSGENSCIENCE,3,Science
104417,SPANISH,3,ForeignLanguage
104417,CHEMISTRY,3,Science
104417,FRENCH,3,ForeignLanguage
104417,HSGENSCIENCE,2,Science
104417,MSGENERALIST,1,GeneralEd
104417,MSMATH,2,Math
104417,BILINGUAL,3,ForeignLanguage
104417,BIOLOGY,3,Science
104417,PREK,3,OtherSubjects
104417,PHYSICS,3,Science
104881,ELEMENTARY,3,GeneralEd
104881,PHYSICS,1,Science
104881,CHEMISTRY,2,Science
104881,MSGENERALIST,3,GeneralEd
104881,ESL,3,English
104881,BILINGUAL,3,ForeignLanguage
104881,PREK,3,OtherSubjects
104881,ENGLISH,3,English
104881,HSMATH,1,Math
104881,HISTORY,3,SocialStudies
104881,MSGENSCIENCE,3,Science
104881,HSGENSCIENCE,2,Science
104881,MSMATH,3,Math
104881,MUSIC,3,OtherSubjects
104881,ARTS,3,Humanities
104881,SPED,3,GeneralEd
104881,SPANISH,3,ForeignLanguage
104881,BIOLOGY,2,Science
104881,FRENCH,2,ForeignLanguage
104881,COMPUTERSCI,3,Math
102801,MSMATH,3,Math
102801,MSGENERALIST,2,GeneralEd
102801,ELEMENTARY,3,GeneralEd
102801,BILINGUAL,2,ForeignLanguage
102801,BIOLOGY,2,Science
102801,SPANISH,2,ForeignLanguage
102801,SPED,3,GeneralEd
102801,ESL,2,English
102801,HISTORY,1,SocialStudies
102801,COMPUTERSCI,3,Math
102801,MUSIC,3,OtherSubjects
102801,PHYSICS,2,Science
102801,ENGLISH,2,English
102801,HSGENSCIENCE,2,Science
102801,FRENCH,3,ForeignLanguage
102801,PREK,3,OtherSubjects
102801,MSGENSCIENCE,2,Science
102801,CHEMISTRY,2,Science
102801,HSMATH,3,Math
102801,ARTS,3,Humanities
104185,HISTORY,2,SocialStudies
104185,SPANISH,3,ForeignLanguage
104185,COMPUTERSCI,3,Math
104185,HSMATH,2,Math
104185,BIOLOGY,3,Science
104185,MSMATH,2,Math
104185,MSGENSCIENCE,3,Science
104185,MSGENERALIST,1,GeneralEd
104185,ELEMENTARY,2,GeneralEd
104185,PREK,3,OtherSubjects
104185,ARTS,3,Humanities
104185,FRENCH,3,ForeignLanguage
104185,CHEMISTRY,3,Science
104185,ESL,3,English
104185,ENGLISH,1,English
104185,HSGENSCIENCE,3,Science
104185,MUSIC,3,OtherSubjects
104185,PHYSICS,3,Science
107959,ELEMENTARY,2,GeneralEd
107959,BILINGUAL,3,ForeignLanguage
107959,BIOLOGY,3,Science
107959,HSMATH,3,Math
107959,PREK,2,OtherSubjects
107959,ESL,3,English
107959,MUSIC,2,OtherSubjects
107959,SPED,3,GeneralEd
107959,MSGENSCIENCE,3,Science
107959,CHEMISTRY,3,Science
107959,ARTS,2,Humanities
107959,HSGENSCIENCE,2,Science
107959,MSGENERALIST,2,GeneralEd
107959,MSMATH,3,Math
107959,PHYSICS,3,Science
107959,COMPUTERSCI,3,Math
107959,FRENCH,3,ForeignLanguage
107959,HISTORY,1,SocialStudies
107959,ENGLISH,1,English
107959,SPANISH,3,ForeignLanguage
108731,HSGENSCIENCE,3,Science
108731,MUSIC,3,OtherSubjects
108731,BIOLOGY,3,Science
108731,BILINGUAL,3,ForeignLanguage
108731,ELEMENTARY,2,GeneralEd
108731,HSMATH,1,Math
108731,ENGLISH,1,English
108731,COMPUTERSCI,3,Math
108731,PREK,3,OtherSubjects
108731,ARTS,3,Humanities
108731,HISTORY,2,SocialStudies
108731,SPED,3,GeneralEd
108731,PHYSICS,3,Science
108731,MSGENERALIST,2,GeneralEd
108731,MSGENSCIENCE,2,Science
108731,ESL,1,English
108731,FRENCH,3,ForeignLanguage
108731,CHEMISTRY,3,Science
108731,SPANISH,3,ForeignLanguage
108731,MSMATH,2,Math
106707,ESL,3,English
106707,ARTS,3,Humanities
106707,HSGENSCIENCE,3,Science
106707,CHEMISTRY,3,Science
106707,PREK,3,OtherSubjects
106707,ELEMENTARY,3,GeneralEd
106707,SPED,3,GeneralEd
106707,MSMATH,3,Math
106707,BIOLOGY,3,Science
106707,MUSIC,3,OtherSubjects
106707,MSGENERALIST,3,GeneralEd
106707,SPANISH,3,ForeignLanguage
106707,BILINGUAL,3,ForeignLanguage
106707,PHYSICS,3,Science
106707,HSMATH,3,Math
106707,ENGLISH,2,English
106707,MSGENSCIENCE,3,Science
106707,COMPUTERSCI,3,Math
106707,HISTORY,1,SocialStudies
106707,FRENCH,3,ForeignLanguage
108458,ENGLISH,2,English
108458,COMPUTERSCI,1,Math
108458,CHEMISTRY,3,Science
108458,ARTS,3,Humanities
108458,MUSIC,3,OtherSubjects
108458,SPED,1,GeneralEd
108458,SPANISH,3,ForeignLanguage
108458,MSGENSCIENCE,3,Science
108458,ESL,1,English
108458,PREK,1,OtherSubjects
108458,HISTORY,1,SocialStudies
108458,FRENCH,3,ForeignLanguage
108458,PHYSICS,3,Science
108458,MSGENERALIST,2,GeneralEd
108458,BILINGUAL,3,ForeignLanguage
108458,ELEMENTARY,2,GeneralEd
108458,HSMATH,1,Math
108458,MSMATH,1,Math
108458,BIOLOGY,3,Science
108458,HSGENSCIENCE,3,Science
103916,HISTORY,2,SocialStudies
103916,PHYSICS,3,Science
103916,FRENCH,3,ForeignLanguage
103916,PREK,3,OtherSubjects
103916,MSGENSCIENCE,2,Science
103916,MSMATH,1,Math
103916,HSGENSCIENCE,2,Science
