PERSONID,REGION_CODE,REGION_Pref_Level,REGION_Pref_Rank
106851,433,2,1
106851,420,2,2
101492,404,2,1
101492,410,3,3
101492,438,3,2
101492,439,1,2
101492,400,2,3
101492,448,3,5
101492,432,3,1
101492,407,2,2
101492,426,3,4
101492,424,1,1
103236,454,3,3
103236,406,3,5
103236,NA,2,5
103236,452,3,4
103236,403,2,3
103236,416,3,6
103236,436,2,2
103236,427,2,1
103236,409,1,1
103236,433,3,2
103236,441,3,1
103236,NA,2,4
106049,417,2,1
106049,429,1,2
106049,408,1,3
106049,424,1,2
106049,448,3,1
106049,400,1,4
106049,421,1,1
106049,409,2,1
106049,434,1,4
106049,427,1,3
106049,452,2,2
106049,432,2,3
105981,417,1,3
105981,NA,1,5
105981,443,2,1
105981,430,2,1
105981,403,2,1
105981,437,2,3
105981,400,1,1
105981,408,1,2
105981,438,2,2
105981,434,1,4
100883,438,2,3
100883,NA,2,1
100883,432,3,1
100883,437,3,2
100883,404,1,5
100883,446,2,2
100883,403,1,1
100883,429,1,3
100883,410,1,2
100883,409,1,4
104673,436,3,7
104673,452,1,1
104673,441,3,4
104673,NA,3,5
104673,418,3,10
104673,403,3,8
104673,409,3,3
104673,416,3,6
104673,420,3,9
104673,429,3,2
100077,438,3,2
100077,433,3,4
100077,400,1,1
100077,411,2,3
100077,434,1,2
100077,401,1,3
100077,413,3,3
100077,443,2,1
100077,419,2,2
100077,435,3,1
102647,406,2,3
102647,404,2,2
102647,407,1,1
102647,417,3,2
102647,416,3,1
102647,422,1,2
102647,438,3,2
102647,409,3,3
102647,424,2,1
102647,NA,3,2
104864,438,2,3
104864,437,2,4
104864,413,1,3
104864,411,1,7
104864,429,2,2
104864,434,1,5
104864,403,1,4
104864,444,2,5
104864,412,1,2
104864,405,2,8
104864,440,2,7
104864,430,2,1
104864,421,1,1
104864,448,2,6
104864,438,1,6
109163,437,3,9
109163,419,2,6
109163,407,2,3
109163,429,3,8
109163,421,2,5
109163,409,2,4
109163,423,2,2
109163,432,2,7
109163,422,1,1
109163,406,3,10
106912,438,2,1
106912,421,1,2
106912,416,2,1
106912,436,1,2
106912,438,2,1
106912,435,1,2
106912,418,3,1
106912,434,2,1
106912,433,1,1
106912,435,2,1
101369,423,2,6
101369,419,2,3
101369,432,1,2
101369,410,3,4
101369,437,2,5
101369,404,1,1
101369,411,3,10
101369,413,3,7
101369,403,3,9
101369,416,2,8
104040,410,2,1
104040,423,1,1
104040,424,3,1
104040,432,2,3
104040,413,1,2
104040,402,3,1
104040,431,3,2
104040,406,1,4
104040,405,2,2
104040,409,2,3
104040,454,1,3
104040,433,1,5
100915,NA,3,2
100915,415,2,8
100915,423,3,1
100915,427,2,7
100915,431,2,3
100915,417,2,4
100915,NA,2,5
100915,403,1,1
100915,439,2,2
100915,404,1,2
100915,410,1,3
100915,409,2,1
100915,432,2,6
105671,410,1,1
105671,437,3,1
105671,404,1,2
105671,417,1,2
105671,439,2,2
105671,438,2,1
105671,438,2,2
105671,400,3,1
105671,424,3,1
105671,407,2,2
104796,446,1,1
104796,415,3,1
104796,NA,2,1
104796,NA,2,1
104796,446,1,2
104796,432,1,2
104796,403,1,2
104796,434,1,3
104796,431,1,2
104796,NA,2,1
104796,421,2,1
104796,409,1,2
102424,446,1,1
102424,422,2,1
102424,415,3,3
102424,421,2,3
102424,402,1,1
102424,412,2,1
102424,408,1,3
102424,434,2,2
102424,438,1,2
102424,NA,3,2
106914,454,2,8
106914,406,1,2
106914,433,3,1
106914,438,1,1
106914,430,2,2
106914,443,2,5
106914,435,1,4
106914,404,2,3
106914,446,2,7
106914,400,2,1
106914,424,1,8
106914,413,1,3
106914,407,1,5
106914,436,2,4
106914,411,1,6
106914,446,2,6
106914,419,1,7
109498,NA,2,1
109498,431,1,1
109498,409,2,1
109498,405,1,2
109498,415,3,1
109498,421,3,1
109498,429,2,1
109498,403,1,2
109498,413,2,1
109498,410,2,1
104306,416,2,2
104306,421,2,1
104306,432,1,1
104306,423,2,2
104306,406,2,1
104306,427,3,2
104306,433,2,1
104306,408,2,2
104306,409,2,4
104306,404,3,3
104306,446,3,2
104306,429,2,3
108301,432,2,3
108301,405,1,7
108301,423,1,1
108301,410,1,3
108301,409,2,1
108301,403,1,6
108301,415,3,2
108301,407,1,2
108301,404,1,4
108301,418,3,1
108301,421,2,2
108301,413,2,4
108301,411,1,5
100295,NA,3,4
100295,424,2,2
100295,407,2,1
100295,413,3,2
100295,422,1,2
100295,448,3,5
100295,406,3,1
100295,400,2,3
100295,410,2,4
100295,423,1,1
103661,422,3,1
103661,410,2,1
103661,432,1,3
103661,424,3,1
103661,NA,1,1
103661,435,3,2
103661,405,3,2
103661,416,3,2
103661,411,1,2
103661,409,1,2
101723,413,1,1
101723,403,2,1
101723,410,1,2
101723,415,3,2
101723,405,2,3
101723,402,1,5
101723,446,3,1
101723,400,2,2
101723,424,1,3
101723,417,1,4
107974,422,1,3
107974,407,1,2
107974,410,3,2
107974,400,3,4
107974,404,3,1
107974,NA,3,3
107974,426,1,4
107974,423,1,1
107974,437,3,5
107974,424,2,1
107056,424,2,2
107056,406,2,1
107056,410,2,2
107056,421,1,1
107056,411,3,1
107056,413,3,1
107056,419,2,2
107056,434,2,3
107056,429,2,3
107056,433,2,3
102750,438,2,5
102750,446,2,6
102750,407,2,2
102750,417,2,8
102750,433,3,1
102750,438,2,3
102750,439,2,1
102750,444,2,7
102750,436,3,2
102750,404,1,1
102750,409,2,4
102926,430,3,1
102926,438,2,2
102926,413,2,3
102926,415,3,2
102926,406,1,3
102926,421,2,5
102926,412,2,1
102926,424,1,2
102926,409,1,1
102926,410,1,4
102926,404,2,4
105363,413,2,2
105363,419,1,3
105363,438,1,2
105363,411,2,4
105363,414,2,1
105363,448,3,1
105363,400,1,1
105363,NA,2,3
105363,417,2,5
105363,416,1,4
101872,410,1,2
101872,409,2,6
101872,420,3,10
101872,438,1,3
101872,402,1,5
101872,415,3,11
101872,404,2,7
101872,434,3,9
101872,433,3,8
101872,424,1,1
101872,429,1,4
108959,454,2,1
108959,436,3,1
108959,411,2,1
108959,406,1,4
108959,430,1,2
108959,413,1,3
108959,433,2,1
108959,427,3,1
108959,440,1,1
108959,442,2,1
105602,423,3,1
105602,409,3,1
105602,405,1,2
105602,417,1,1
105602,NA,2,1
105602,403,2,1
109814,422,3,1
109814,405,3,2
109814,423,2,1
109814,439,3,1
109814,418,3,3
109814,424,1,1
109814,402,2,2
109814,410,1,1
109814,404,2,2
109814,426,3,1
107592,438,2,1
107592,403,3,1
107592,429,1,3
107592,424,3,3
107592,404,1,1
107592,413,1,3
107592,443,2,2
107592,437,2,2
107592,406,1,2
107592,NA,3,2
107592,421,1,2
107592,409,2,1
107592,434,3,2
104007,411,3,10
104007,438,3,8
104007,416,2,7
104007,440,1,3
104007,413,1,2
104007,454,2,5
104007,421,3,9
104007,437,2,6
104007,430,1,1
104007,433,1,4
102833,427,2,7
102833,421,1,4
102833,406,1,2
102833,414,2,6
102833,417,1,3
102833,409,1,5
102833,437,3,10
102833,NA,1,1
102833,403,3,9
102833,NA,2,8
108155,405,2,6
108155,417,2,1
108155,435,3,10
108155,424,1,1
108155,404,2,1
108155,403,2,1
108155,400,3,9
108155,423,1,1
108155,410,1,1
108155,413,1,1
108048,407,3,3
108048,426,3,4
108048,423,1,1
108048,410,3,4
108048,422,3,4
108048,404,3,1
108048,424,3,2
108048,439,3,4
108048,402,3,4
108048,437,3,4
101091,423,3,9
101091,429,3,3
101091,405,3,8
101091,419,3,6
101091,400,3,5
101091,409,3,1
101091,421,3,3
101091,403,1,1
101091,417,3,2
101091,418,3,7
104402,406,1,3
104402,439,3,1
104402,NA,3,1
104402,413,1,1
104402,422,3,1
104402,403,3,1
104402,429,3,1
104402,431,3,8
104402,430,1,2
104402,410,3,1
104402,417,3,1
101462,434,3,2
101462,409,1,2
101462,448,2,3
101462,410,2,2
101462,403,3,1
101462,418,2,3
101462,404,1,1
101462,429,2,1
101462,421,3,1
101462,423,3,1
107977,410,3,6
107977,405,3,1
107977,419,3,2
107977,422,3,4
107977,NA,3,2
107977,417,3,3
107977,423,1,1
107977,436,1,2
107977,421,2,1
107977,407,1,1
107977,429,3,5
107977,NA,3,1
107977,NA,3,1
107977,437,1,1
108166,403,3,2
108166,417,2,6
108166,410,2,2
108166,404,2,1
108166,423,1,1
108166,422,3,1
108166,424,2,4
108166,437,3,4
108166,402,2,3
108166,405,3,3
108166,421,2,5
102272,410,2,3
102272,426,1,2
102272,405,1,3
102272,409,2,2
102272,424,2,2
102272,418,2,1
102272,408,3,1
102272,404,1,4
102272,402,2,4
102272,429,1,1
107583,410,1,7
107583,413,1,2
107583,421,1,4
107583,419,1,5
107583,406,1,3
107583,437,2,4
107583,400,1,6
107583,422,2,3
107583,438,1,1
107583,411,2,1
107583,434,2,2
105717,423,2,1
105717,410,2,1
105717,424,2,1
105717,432,3,1
105717,NA,3,1
105717,437,3,1
105717,NA,2,1
105717,439,3,1
105717,417,1,1
105717,422,3,1
108116,NA,2,1
108116,403,1,1
108116,402,2,2
108116,422,3,2
108116,410,1,1
108116,415,3,4
108116,439,3,3
108116,423,1,1
108116,407,1,3
108116,NA,3,1
108116,424,1,2
103865,404,1,1
103865,407,1,3
103865,442,3,2
103865,424,2,1
103865,400,2,2
103865,410,1,2
103865,438,2,3
103865,402,1,4
103865,437,3,1
103865,411,1,5
106582,423,1,7
106582,404,1,2
106582,420,1,1
106582,408,1,3
106582,437,2,1
106582,429,1,4
106582,409,2,2
106582,405,1,5
106582,424,2,3
106582,436,3,1
106582,418,1,6
106582,448,3,2
109153,413,2,2
109153,446,1,1
109153,430,2,3
109153,441,1,3
109153,433,2,2
109153,454,3,3
109153,446,1,2
109153,438,3,2
109153,438,2,1
109153,435,3,1
102957,412,2,2
102957,404,1,5
102957,406,1,1
102957,403,1,6
102957,415,3,1
102957,452,3,1
102957,413,1,3
102957,NA,2,1
102957,430,2,2
102957,429,1,4
102957,409,1,2
104216,424,3,2
104216,423,3,4
104216,432,1,1
104216,429,2,3
104216,NA,2,5
104216,418,3,5
104216,407,3,1
104216,404,2,4
104216,NA,1,2
104216,405,3,3
104216,403,2,1
104216,409,1,3
104216,400,2,2
105000,NA,2,7
105000,442,2,6
105000,404,2,2
105000,402,2,10
105000,424,2,8
105000,415,3,1
105000,419,2,1
105000,403,2,4
105000,414,2,3
105000,413,3,2
105000,410,1,1
105000,411,2,5
105000,406,2,9
102271,405,1,3
102271,403,3,1
102271,415,3,3
102271,424,2,1
102271,409,1,4
102271,439,2,3
102271,410,1,1
102271,406,2,2
102271,438,2,2
102271,411,2,3
102271,404,1,2
102271,402,2,1
101495,426,3,7
101495,422,3,5
101495,424,3,6
101495,402,3,8
101495,433,3,10
101495,407,2,3
101495,NA,3,14
101495,439,1,2
101495,448,3,4
101495,410,3,9
101495,NA,3,13
101495,454,3,11
101495,446,3,12
101495,404,1,1
101291,404,1,1
101291,437,3,10
101291,423,3,10
101291,410,3,10
101291,424,3,10
101291,402,3,10
101291,407,3,10
101291,439,3,10
101291,422,3,10
101291,426,3,10
103109,446,2,1
103109,407,2,1
103109,424,3,1
103109,410,1,1
103109,437,2,2
103109,404,2,2
103109,406,1,2
103109,426,2,1
103109,422,3,1
103109,402,2,2
103258,436,1,2
103258,444,1,3
103258,433,1,5
103258,443,1,4
103258,438,2,1
103258,414,3,1
103258,446,2,1
103258,434,1,2
103258,454,2,2
103258,409,1,1
103258,437,1,3
103258,435,2,1
102764,439,2,1
102764,409,1,2
102764,437,2,1
102764,414,1,2
102764,407,1,1
102764,410,2,2
102764,424,2,2
102764,NA,2,2
102764,402,1,2
102764,436,2,1
102764,433,1,1
102764,446,1,1
104338,424,1,5
104338,439,2,6
104338,NA,3,10
104338,407,1,3
104338,448,3,11
104338,419,3,9
104338,402,2,7
104338,422,2,8
104338,410,1,4
104338,432,1,1
104338,404,1,2
100704,403,1,1
100704,435,3,3
100704,434,3,1
100704,410,1,1
100704,438,2,1
100704,409,1,1
100704,411,2,1
100704,421,1,1
100704,402,3,1
100704,400,2,2
101948,410,3,9
101948,402,2,8
101948,412,2,4
101948,418,3,10
101948,446,2,2
101948,417,2,3
101948,424,2,6
101948,405,1,1
101948,431,2,7
101948,413,2,5
105959,438,2,2
105959,412,2,2
105959,436,2,3
105959,420,3,2
105959,409,2,1
105959,443,3,1
105959,418,2,2
105959,429,2,2
105959,434,1,1
105959,446,2,4
106712,414,2,7
106712,435,1,2
106712,400,2,8
106712,411,1,5
106712,413,3,10
106712,434,1,1
106712,421,1,3
106712,438,2,6
106712,415,3,9
106712,406,1,4
101450,407,1,3
101450,423,1,1
101450,405,2,2
101450,438,3,1
101450,422,1,5
101450,404,1,1
101450,418,3,2
101450,424,1,2
101450,402,2,1
101450,410,1,4
106356,NA,1,4
106356,421,1,3
106356,438,1,2
106356,419,1,1
106356,424,2,6
106356,410,3,9
106356,438,2,5
106356,437,3,10
106356,417,2,7
106356,423,2,8
102709,411,1,2
102709,446,1,2
102709,404,3,1
102709,409,1,3
102709,434,1,1
102709,446,1,2
102709,418,2,2
102709,421,2,1
102709,407,1,3
102709,410,2,1
109879,429,2,1
109879,NA,2,1
109879,424,1,3
109879,415,3,1
109879,409,2,3
109879,406,2,2
109879,410,1,1
109879,405,1,3
109879,404,1,2
109879,413,1,4
104501,411,2,1
104501,407,2,1
104501,406,1,2
104501,413,1,1
104501,424,2,1
104501,438,1,1
104501,430,2,1
104501,431,2,2
104501,400,1,2
104501,402,1,3
104501,415,3,1
104501,417,2,3
104501,410,2,1
105767,404,3,3
105767,409,1,4
105767,437,3,4
105767,402,1,2
105767,423,2,1
105767,403,3,1
105767,410,1,1
105767,432,2,2
105767,417,1,3
105767,405,2,3
105767,424,1,2
105767,419,3,2
100928,421,2,1
100928,424,1,3
100928,423,1,2
100928,434,2,2
100928,410,1,1
100928,436,2,2
100928,432,1,1
100928,431,1,4
100928,403,2,1
100928,439,1,2
107783,419,2,2
107783,406,2,1
107783,405,2,3
107783,410,3,1
107783,400,1,3
107783,417,1,2
107783,435,3,2
107783,423,1,1
107783,403,1,5
107783,413,1,4
109397,438,1,3
109397,438,3,2
109397,420,3,3
109397,442,1,1
109397,421,1,4
109397,434,1,2
109397,435,3,1
109397,401,2,1
109397,437,3,1
109397,411,1,4
105728,400,2,3
105728,423,2,4
105728,416,2,5
105728,415,3,2
105728,NA,1,2
105728,403,1,3
105728,427,2,2
105728,NA,2,1
105728,410,3,1
105728,417,1,1
109557,436,3,1
109557,405,2,1
109557,446,1,1
109557,411,1,5
109557,408,1,3
109557,413,1,5
109557,431,1,2
109557,404,1,7
109557,418,3,1
109557,434,1,4
109557,400,2,1
100824,409,2,1
100824,NA,1,2
100824,442,3,1
100824,423,1,4
100824,403,1,1
100824,410,1,3
100824,404,1,3
100824,401,3,1
100824,433,2,3
100824,419,2,2
104271,404,2,2
104271,433,3,3
104271,421,3,1
104271,405,3,2
104271,409,1,2
104271,410,2,1
104271,NA,2,3
104271,429,2,1
104271,417,1,3
104271,432,1,1
107679,438,1,2
107679,411,1,3
107679,415,3,3
107679,438,2,3
107679,443,2,2
107679,401,2,1
107679,NA,3,6
107679,419,1,6
107679,434,1,7
107679,437,1,5
107679,412,1,4
107679,408,3,4
107679,404,3,1
107679,406,3,2
107679,452,3,5
107679,444,2,4
107679,421,1,1
106446,403,1,3
106446,415,3,10
106446,419,2,3
106446,410,1,4
106446,413,1,4
106446,416,2,2
106446,406,2,1
106446,NA,2,4
106446,432,1,1
106446,417,1,2
108841,429,2,4
108841,413,3,2
108841,409,2,1
108841,406,2,2
108841,NA,1,3
108841,NA,1,4
108841,436,2,3
108841,416,1,2
108841,427,1,1
108841,432,3,1
103826,424,1,3
103826,NA,2,3
103826,410,1,2
103826,400,3,4
103826,419,3,1
103826,416,3,3
103826,406,3,2
103826,411,2,2
103826,432,1,1
103826,417,2,1
103823,438,1,5
103823,416,2,2
103823,437,2,3
103823,413,1,1
103823,400,2,1
103823,424,1,3
103823,411,1,4
103823,409,1,2
103823,419,3,1
103823,403,3,2
104655,452,1,4
104655,403,1,5
104655,424,1,3
104655,408,3,1
104655,440,2,3
104655,402,1,1
104655,410,1,2
104655,418,3,2
104655,437,2,1
104655,436,2,2
107616,443,2,3
107616,411,2,5
107616,414,2,6
107616,438,1,2
107616,400,2,4
107616,437,1,1
107616,415,3,9
107616,446,3,7
107616,403,3,8
107616,441,3,10
100350,400,2,3
100350,419,3,1
100350,424,2,1
100350,437,3,1
100350,402,2,2
100350,410,1,1
100350,413,1,3
100350,406,2,4
100350,438,1,2
100350,431,3,1
105716,404,3,2
105716,407,3,1
105716,439,3,3
105716,NA,1,1
105716,410,2,2
105716,433,3,4
105716,419,3,5
105716,406,2,1
105716,423,2,3
105716,417,1,2
102985,433,3,7
102985,407,3,2
102985,410,3,4
102985,402,3,5
102985,423,3,1
102985,406,1,1
102985,413,2,1
102985,439,3,3
102985,426,3,6
102985,404,3,1
108857,409,1,1
108857,429,3,8
108857,NA,2,4
108857,403,1,1
108857,413,1,1
108857,415,3,10
108857,427,1,1
108857,430,2,4
108857,411,2,5
108857,432,1,1
100624,430,3,1
100624,410,1,1
100624,429,3,1
100624,438,2,1
100624,437,3,1
100624,400,3,1
100624,402,1,1
100624,NA,2,1
100624,409,3,1
100624,432,2,1
109144,437,3,1
109144,429,1,3
109144,410,1,2
109144,441,2,1
109144,452,3,3
109144,431,3,1
109144,409,1,4
109144,402,2,3
109144,404,1,1
109144,434,2,2
104260,404,3,6
104260,409,3,7
104260,417,3,3
104260,429,2,2
104260,410,3,5
104260,NA,3,8
104260,432,1,1
104260,NA,3,4
104260,430,3,10
104260,405,3,9
104260,437,3,11
109799,402,1,2
109799,410,1,1
109799,423,3,1
109799,438,3,3
109799,403,3,4
109799,417,1,3
109799,437,2,2
109799,407,3,2
109799,426,2,1
109799,443,3,5
106852,414,3,1
106852,411,2,1
106852,435,1,1
106852,416,3,1
106852,454,1,1
106852,433,1,1
106852,437,1,1
106852,443,2,1
106852,415,1,1
106852,427,3,1
100939,400,3,6
100939,417,2,4
100939,419,3,5
100939,437,3,11
100939,410,1,2
100939,NA,3,7
100939,438,1,3
100939,411,3,9
100939,403,1,1
100939,416,3,8
100939,405,3,10
108592,432,1,2
108592,423,1,2
108592,415,2,2
108592,430,2,1
108592,436,3,2
108592,417,3,1
108592,427,2,3
108592,413,1,1
108592,454,2,3
108592,416,2,4
100505,422,3,8
100505,433,3,11
100505,439,3,9
100505,410,3,3
100505,419,3,10
100505,426,3,4
100505,411,3,6
100505,400,3,5
100505,402,3,2
100505,424,1,1
100505,407,3,7
100505,404,3,2
106054,434,1,5
106054,437,2,4
106054,431,2,5
106054,406,1,1
106054,430,1,4
106054,441,3,1
106054,432,2,1
106054,413,1,2
106054,438,2,2
106054,411,1,3
106054,440,2,3
106054,427,3,1
101352,417,2,4
101352,448,3,1
101352,439,2,1
101352,409,2,3
101352,423,1,4
101352,411,2,2
101352,405,1,3
101352,424,1,2
101352,404,1,1
101352,410,1,2
105019,446,2,2
105019,434,1,1
105019,431,1,2
105019,402,2,3
105019,NA,1,3
105019,421,1,2
105019,418,2,2
105019,413,3,1
105019,427,3,1
105019,415,1,3
101907,400,1,3
101907,401,2,4
101907,438,1,1
101907,NA,2,5
101907,435,3,1
101907,437,3,2
101907,438,2,1
101907,421,1,2
101907,413,2,3
101907,430,2,2
104957,432,2,1
104957,413,1,8
104957,446,2,5
104957,414,2,3
104957,419,2,2
104957,423,1,1
104957,416,3,1
104957,424,1,5
104957,430,1,6
104957,406,1,7
104957,433,3,1
104957,404,1,4
104957,410,1,3
104957,NA,1,2
104957,409,2,3
104957,408,2,4
104524,411,2,2
104524,410,2,3
104524,402,1,3
104524,413,1,1
104524,405,2,3
104524,406,1,2
104524,430,2,1
104524,440,2,1
104524,446,3,1
104524,418,3,2
108928,424,2,5
108928,413,2,1
108928,419,2,2
108928,427,1,1
108928,410,2,6
108928,433,3,2
108928,400,3,3
108928,417,2,4
108928,NA,2,3
108928,416,3,1
103127,438,3,2
103127,432,2,1
103127,433,3,1
103127,406,1,1
103127,434,3,2
103127,411,2,3
103127,421,2,1
103127,413,3,3
103127,415,3,1
103127,430,2,1
103671,438,2,2
103671,446,2,3
103671,410,1,6
103671,433,3,1
103671,413,1,3
103671,434,2,1
103671,430,1,2
103671,406,1,1
103671,421,1,4
103671,400,3,2
103671,411,1,5
104538,448,2,1
104538,437,3,1
104538,424,2,1
104538,405,2,1
104538,400,1,2
104538,413,1,1
104538,410,1,3
104538,406,2,1
104538,430,3,1
104538,421,3,1
106013,438,2,1
106013,406,1,3
106013,446,2,2
106013,435,3,2
106013,421,1,3
106013,402,3,1
106013,433,2,2
106013,430,1,2
106013,413,1,4
106013,439,3,1
106013,434,1,1
109259,403,3,15
109259,416,3,10
109259,430,1,1
109259,440,2,8
109259,400,3,14
109259,410,3,12
109259,409,3,11
109259,421,3,13
109259,413,2,9
109259,NA,3,16
109259,406,2,7
106071,430,2,2
106071,438,1,1
106071,413,1,1
106071,419,2,3
106071,434,1,1
106071,433,3,1
106071,446,1,1
106071,421,2,1
106071,411,1,2
106071,404,1,2
106071,410,2,2
109761,403,2,4
109761,404,2,2
109761,400,2,5
109761,411,3,1
109761,406,2,6
109761,433,3,3
109761,424,2,1
109761,429,2,4
109761,402,2,3
109761,410,1,1
106330,404,1,2
106330,403,2,3
106330,434,3,2
106330,421,3,1
106330,NA,2,1
106330,400,1,4
106330,415,3,3
106330,424,1,3
106330,430,2,2
106330,419,1,1
103752,409,1,2
103752,417,2,2
103752,438,3,1
103752,404,1,2
103752,400,2,4
103752,411,1,3
103752,NA,2,1
103752,434,2,3
103752,405,2,3
103752,418,3,2
103752,421,1,1
103752,432,3,1
109394,NA,2,2
109394,442,1,1
109394,400,3,6
109394,421,1,3
109394,435,2,1
109394,415,2,4
109394,411,1,2
109394,435,3,5
109394,431,2,3
109394,401,3,1
100828,432,2,1
100828,403,1,1
100828,400,3,1
100828,404,2,5
100828,421,2,2
100828,417,2,4
100828,NA,2,3
100828,409,1,2
100828,429,1,4
100828,438,1,3
100828,416,3,2
107395,421,1,5
107395,402,1,4
107395,438,2,4
107395,436,2,2
107395,431,3,1
107395,411,1,2
107395,406,2,1
107395,405,2,3
107395,434,1,3
107395,438,1,1
100219,407,3,1
100219,418,3,1
100219,404,1,3
100219,422,3,3
100219,419,2,4
100219,409,1,2
100219,432,2,1
100219,400,1,1
100219,438,2,3
100219,429,2,2
108404,437,3,10
108404,407,1,3
108404,410,2,5
108404,423,1,1
108404,404,3,9
108404,426,3,8
108404,424,1,2
108404,402,1,4
108404,439,2,7
108404,422,1,1
108404,448,2,6
107817,406,3,4
107817,439,3,3
107817,419,3,4
107817,426,3,5
107817,423,1,1
107817,400,3,3
107817,437,3,6
107817,404,3,2
107817,410,3,1
107817,407,3,1
104413,433,3,6
104413,410,3,4
104413,406,3,5
104413,416,3,7
104413,421,2,2
104413,439,3,3
104413,430,3,1
104413,413,1,1
104413,404,3,2
104413,NA,3,1
107004,432,3,3
107004,405,3,2
107004,423,2,3
107004,429,2,6
107004,410,3,1
107004,421,1,1
107004,NA,3,4
107004,417,2,4
107004,418,3,5
107004,404,2,2
107004,406,2,1
107004,403,2,5
106679,418,2,1
106679,424,2,2
106679,421,2,3
106679,404,1,3
106679,416,3,3
106679,423,1,2
106679,411,3,2
106679,452,3,1
106679,410,1,2
106679,405,1,1
107600,419,3,1
107600,438,3,1
107600,410,3,1
107600,423,3,1
107600,443,3,1
107600,407,3,2
107600,439,3,2
107600,437,1,1
107600,NA,3,1
107600,438,2,1
109099,433,3,1
109099,454,3,1
109099,429,1,2
109099,440,2,2
109099,441,2,1
109099,432,1,1
109099,420,1,3
109099,416,2,2
109099,403,2,2
109099,436,2,1
107773,404,3,4
107773,423,1,1
107773,406,2,2
107773,410,2,1
107773,424,2,3
107773,437,3,6
107773,413,3,2
107773,438,3,3
107773,419,3,5
107773,430,3,1
107773,407,2,4
104767,438,2,2
104767,409,1,1
104767,405,1,2
104767,432,1,3
104767,424,2,3
104767,431,2,2
104767,412,1,2
104767,446,3,2
104767,421,2,1
104767,400,3,1
104767,418,1,4
104703,418,3,9
104703,446,2,5
104703,415,3,8
104703,433,2,4
104703,443,3,7
104703,431,1,2
104703,427,2,6
104703,412,1,1
104703,434,1,3
104703,405,3,10
108995,410,3,1
108995,417,2,3
108995,432,1,1
108995,430,1,5
108995,413,1,4
108995,403,2,2
108995,406,1,2
108995,419,3,1
108995,NA,2,1
108995,415,3,2
108995,440,1,3
105688,403,1,3
105688,419,2,3
105688,448,3,1
105688,NA,1,2
105688,417,1,1
105688,432,2,1
105688,423,2,3
105688,415,3,2
105688,414,2,5
105688,NA,2,4
105688,411,2,2
105557,442,3,1
105557,417,1,1
105557,406,3,1
105557,440,3,1
105557,436,3,1
105557,448,3,1
105557,430,3,1
105557,427,3,1
105557,432,2,1
105557,437,3,1
108448,448,3,1
108448,407,1,3
108448,424,2,1
108448,402,2,1
108448,423,1,1
108448,404,2,1
108448,422,1,2
108448,433,3,1
108448,NA,2,1
108448,410,2,1
108839,NA,2,8
108839,413,2,6
108839,427,1,4
108839,429,3,10
108839,416,2,6
108839,403,3,9
108839,417,1,5
108839,440,1,1
108839,430,1,1
108839,409,1,3
108785,410,2,3
108785,430,2,2
108785,438,2,1
108785,421,2,1
108785,434,2,1
108785,433,2,1
108785,414,2,3
108785,427,1,1
108785,411,2,3
108785,443,3,1
101955,446,1,3
101955,431,1,4
101955,420,3,1
101955,435,2,1
101955,408,3,1
101955,434,2,1
101955,412,1,4
101955,418,1,4
101955,433,1,2
101955,446,1,2
101955,401,2,2
101955,405,1,1
105422,417,1,5
105422,NA,1,6
105422,404,1,1
105422,410,1,2
105422,405,2,1
105422,403,1,3
105422,423,1,4
105422,424,1,8
105422,416,1,7
105422,406,3,1
105422,433,3,2
109118,421,1,3
109118,416,3,1
109118,NA,2,3
109118,436,1,2
109118,418,2,2
109118,438,1,3
109118,438,2,1
109118,441,1,1
109118,NA,1,2
109118,411,3,2
100578,403,1,3
100578,424,3,1
100578,417,2,5
100578,431,2,4
100578,415,3,2
100578,412,2,2
100578,420,2,3
100578,402,1,2
100578,410,1,1
100578,404,2,1
