PERSONID,Applicant_Pool,UNIV_Selectivity,UNIV_Major,Candidate_Strength,Low_IncomeComm_Ex,Low_IncomeComm_Ex_L,Mission_KNWL_ALNMT,FastApp,ESSAY_Length,ESSAY_T1,ESSAY_T2,ESSAY_T3,ESSAY_T4,ESSAY_T5,ESSAY_T6,ESSAY_T7,ESSAY_T8,ESSAY_T9,ESSAY_T10,MATCH_REGION_CODE,MATCH_Subject,MATCH_is_home_region,MATCH_is_UNIV_Region,MATCH_is_Current_Region,MATCH_District,MATCH_School,MATCH_School_Type,MATCH_Grade_Level,MATCH_Y1_subject_group,OUTCOME_1_Confirmed,OUTCOME_2_StartTeaching,OUTCOME_3_Complet_Y1,OC_Satisfaction_Y1,OUTCOME_4_Complet_Y2,OC_Satisfaction_Y2,MATCH_Region_Pref_Level,MATCH_Region_Pref_Rank,MATCH_Subject_Prefer
103927,B,Least Selective,Spanish,0.71010709,Y,LEVEL3,4.5,0,1810,0.275008559,0.302987248,0.00250424,0.168450221,0.002504114,0.23852849,0.002504444,0.002504239,0.002504183,0.002504265,411,SPED,TRUE,TRUE,TRUE,Partner 562,School 1041,Charter School,Lower Elementary (1-2),General Ed,1,1,1,5.25,1,NA,1,1,2
104559,A,More Selective,Political Science,0.88735668,Y,LEVEL3,4,0,2002,0.112598158,0.240671158,0.001962168,0.001962202,0.271515131,0.001962486,0.001962415,0.363441408,0.00196232,0.001962524,413,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
109603,A,More Selective,English,0.80213237,Y,LEVEL2,4,0,2254,0.001588437,0.330692172,0.001588572,0.001588568,0.001588751,0.001588647,0.450790614,0.001588633,0.001588473,0.207397118,431,ENGLISH,FALSE,FALSE,FALSE,Partner 446,School 1455,Traditional Public School,High,Social Studies,1,1,1,2.5,0,NA,1,3,1
106942,A,Most Selective,Dance,0.66597345,Y,LEVEL3,4,0,1647,0.58986944,0.06219532,0.142877653,0.002051729,0.002051902,0.002051658,0.19274649,0.002052183,0.002051834,0.002051794,435,HSGENSCIENCE,FALSE,FALSE,FALSE,Partner 448,School 1549,Traditional Public School,Middle,Social Studies,1,1,1,4,1,5.5,2,1,3
102144,A,More Selective,Government,0.68356561,Y,LEVEL2,3.5,0,2536,0.301725775,0.634880483,0.001699251,0.001699182,0.001699253,0.001699233,0.001699141,0.001699273,0.051499173,0.001699217,405,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,3,99,3
105270,A,More Selective,Public Policy,0.73747316,N,LEVEL2,3.5,0,1574,0.002721864,0.408347696,0.002721844,0.002721641,0.336707413,0.207025245,0.002721824,0.002722217,0.031588193,0.002722054,416,MSGENSCIENCE,FALSE,FALSE,FALSE,Partner 550,School 0543,Traditional Public School,Middle,Science,1,1,1,7,1,6,1,1,1
100015,B,Less Selective,Finance,0.70731562,Y,LEVEL3,3.5,0,1877,0.002326888,0.002326786,0.557415664,0.002326478,0.002326891,0.002326861,0.002326785,0.230079234,0.002326868,0.196217537,401,HSMATH,TRUE,TRUE,TRUE,Partner 027,School 1279,Traditional Public School,High,Math,1,1,1,6,1,NA,1,5,1
106354,A,Least Selective,Middle Eastern Studies,0.67943512,N,LEVEL1,2,0,2008,0.322496295,0.16264151,0.001852948,0.001852925,0.001852937,0.501891077,0.001853057,0.001852996,0.001853168,0.001853062,419,ELEMENTARY,FALSE,FALSE,FALSE,Partner 142,School 0428,Traditional Public School,High,English,1,1,1,4.25,1,4.75,3,5,1
105311,A,Selective,English,0.79068399,Y,LEVEL3,4.5,0,1669,0.002381789,0.272977501,0.002381574,0.002381699,0.002381552,0.466661096,0.243690044,0.002381603,0.002381394,0.002381791,416,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,3,1
101962,A,Most Selective,Government,0.82669888,N,LEVEL3,5,0,2544,0.079359882,0.109866209,0.207306236,0.001671744,0.199900478,0.276564807,0.001671771,0.120315231,0.001672076,0.001671591,405,ELEMENTARY,FALSE,FALSE,FALSE,Partner 164,School 1365,Traditional Public School,Lower Elementary (1-2),General Ed,1,1,1,4.75,1,5,1,1,1
104139,A,More Selective,Social Work,0.70151549,Y,LEVEL3,4,0,1786,0.002944864,0.118059725,0.002943978,0.002944649,0.002944169,0.858385146,0.002944536,0.002944356,0.002944061,0.002944469,433,ELEMENTARY,FALSE,FALSE,FALSE,Partner 234,School 0467,Traditional Public School,PreK-K,General Ed,1,1,1,6.25,1,6,2,5,1
105725,B,Most Selective,Communications,0.80930606,Y,LEVEL3,4,0,1998,0.345217943,0.312429905,0.001516411,0.091653913,0.001516494,0.001516517,0.001516353,0.00151647,0.241599649,0.001516329,417,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,3
104700,A,More Selective,History,0.70715015,Y,LEVEL1,2,0,2753,0.001566469,0.097848587,0.00156663,0.001566925,0.157638803,0.616945684,0.039630752,0.001566517,0.080103017,0.001566636,412,ENGLISH,TRUE,TRUE,FALSE,Partner 216,School 0633,Charter School,Upper Elementary (3-5),General Ed,1,1,1,5,1,6.75,1,1,1
104444,B,Least Selective,Film/Video,0.53032675,Y,LEVEL2,4,1,1937,0.002328376,0.002328483,0.476578146,0.002328312,0.002328505,0.0023285,0.002328565,0.002328561,0.31869036,0.188432142,413,MSGENERALIST,TRUE,TRUE,TRUE,Partner 194,School 1032,Traditional Public School,Lower Elementary (1-2),General Ed,1,1,1,6.25,1,5.75,1,1,3
103202,A,Most Selective,Film/Video,0.76306438,Y,LEVEL2,2.5,0,1742,0.480688453,0.002225106,0.002225078,0.002224666,0.104312129,0.002225115,0.155180261,0.002224858,0.00222509,0.246469274,409,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
107834,A,Most Selective,Sociology,0.67887204,Y,LEVEL2,2.5,0,1679,0.002236845,0.002236536,0.194789916,0.002236369,0.7106148,0.002236429,0.002236597,0.033292484,0.047883332,0.002236689,423,ELEMENTARY,TRUE,TRUE,TRUE,Partner 441,School 0440,Charter School,Lower Elementary (1-2),English,1,1,1,6,1,6,1,1,1
104781,A,More Selective,Other,0.6682409,N,LEVEL1,2.5,0,1600,0.002947147,0.433958888,0.002946509,0.002946264,0.002946255,0.078926481,0.002946444,0.002946873,0.002946602,0.466488481,412,MSMATH,FALSE,TRUE,TRUE,Partner 216,School 0014,Charter School,Middle,Math,1,1,1,7,1,6.5,1,1,1
101313,A,More Selective,Government,0.8216488,Y,LEVEL3,5,0,1774,0.002273701,0.644989967,0.002273785,0.002273561,0.002273876,0.336819172,0.002273997,0.00227424,0.002273696,0.002274011,404,SPED,TRUE,TRUE,TRUE,Partner 537,School 1939,Charter School,Middle,General Ed,1,1,1,5.5,1,5.25,1,1,1
106107,A,Most Selective,Art History,0.98647704,Y,LEVEL3,5,0,1786,0.002223861,0.5038715,0.002223709,0.00222389,0.002223876,0.002223849,0.399003834,0.002223929,0.081557661,0.002223859,434,ENGLISH,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,3,1
104420,A,More Selective,Public Health,0.92284512,Y,LEVEL2,4,0,1432,0.237376407,0.071481884,0.288439065,0.002510127,0.266247511,0.002509741,0.002509752,0.023599103,0.102816567,0.00250981,413,MSGENERALIST,FALSE,FALSE,FALSE,Partner 296,School 1303,Charter School,Middle,Math,1,1,1,6.5,1,7,1,1,1
101904,A,Least Selective,Psychology,0.68818575,Y,LEVEL1,2,0,1567,0.002944377,0.00294474,0.076189771,0.002944329,0.443792373,0.002944261,0.002944127,0.459407181,0.002944311,0.002944506,438,HSGENSCIENCE,FALSE,TRUE,TRUE,Partner 014,School 0210,Traditional Public School,High,Science,1,1,1,6.75,1,7,1,1,1
104140,A,More Selective,Psychology,0.69349816,Y,LEVEL2,2.5,1,1844,0.691139638,0.038226835,0.002297347,0.0022971,0.002297694,0.130307406,0.002297211,0.126542419,0.002297397,0.002296947,433,SPED,FALSE,FALSE,FALSE,Partner 414,School 0263,Charter School,Middle,General Ed,1,1,1,4.75,1,4.25,1,7,1
109777,A,Most Selective,Public Policy,0.70184469,Y,LEVEL2,2,0,1812,0.002175485,0.125302553,0.151434302,0.002175321,0.111073218,0.002175536,0.002175519,0.00217558,0.00217528,0.599137247,410,SPANISH,TRUE,TRUE,TRUE,Partner 328,School 2249,Traditional Public School,Middle,Foreign language,1,1,1,5.75,1,NA,1,1,1
107154,A,More Selective,Industrial and Labor Relations,0.80172253,Y,LEVEL3,5,0,1845,0.087877356,0.002330981,0.002330978,0.002330814,0.002331069,0.781228364,0.002330915,0.114577003,0.002331303,0.002331172,421,MSMATH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
106616,B,More Selective,Religion,0.86254286,Y,LEVEL3,5,0,1814,0.002579564,0.222688839,0.002579402,0.080768935,0.284819901,0.366857231,0.002579581,0.002579203,0.031967912,0.002579451,418,ELEMENTARY,FALSE,FALSE,FALSE,Partner 564,School 0741,Catholic Schools,Middle,English,1,1,1,6,1,2.5,2,3,1
105189,A,Selective,Kinesiology,0.7658254,Y,LEVEL3,4.5,0,1376,0.165899992,0.003851511,0.575061202,0.143184111,0.003851153,0.003851251,0.003851417,0.003850958,0.092746519,0.003851911,416,MSGENSCIENCE,FALSE,FALSE,FALSE,Partner 550,School 0543,Traditional Public School,Middle,Science,1,1,1,7,1,7,2,1,1
102112,A,Most Selective,Psychology,0.78529294,Y,LEVEL1,2,0,1877,0.418103188,0.002129791,0.326944858,0.002129568,0.082461856,0.159711257,0.002129953,0.002129811,0.002129996,0.002129743,405,SPED,FALSE,FALSE,FALSE,Partner 056,School 0248,Traditional Public School,Upper Elementary (3-5),General Ed,1,1,1,5,1,6,1,2,3
102228,A,Most Selective,Public Policy,0.81484395,Y,LEVEL2,4,0,1838,0.002275573,0.173794478,0.173920438,0.002275861,0.427929044,0.072674558,0.002275492,0.002275528,0.140303388,0.002275627,405,SPED,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,3
107987,A,More Selective,Political Science,0.89850291,Y,LEVEL3,4.5,1,1899,0.002778926,0.613838255,0.002778512,0.002778636,0.002779355,0.002779083,0.363930076,0.002779346,0.002778577,0.002779237,423,PREK,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
105533,B,Less Selective,Russian,0.78831798,Y,LEVEL3,4,0,2176,0.515229166,0.001730326,0.001730465,0.001730291,0.047992039,0.001730245,0.001730183,0.090008289,0.336388588,0.001730459,417,MSGENERALIST,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
100261,A,More Selective,Linguistics,0.65478271,Y,LEVEL2,3,0,1627,0.002501309,0.305957913,0.002501123,0.002500752,0.002501163,0.002501251,0.002501087,0.002501233,0.002501742,0.67403239,400,ENGLISH,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,3,1
108933,B,Selective,Anthropology,0.7989551,Y,LEVEL3,4.5,0,2005,0.002128779,0.152648851,0.252056658,0.002128634,0.002128846,0.480715275,0.002129113,0.002129059,0.10180568,0.002129085,440,ENGLISH,FALSE,FALSE,TRUE,Partner 069,School 1722,Charter School,High,English,1,1,1,5.5,1,6,1,1,1
101654,A,More Selective,Psychology,0.89842018,Y,LEVEL3,4.5,0,1880,0.002044429,0.00204437,0.002044394,0.002044252,0.27183193,0.441243619,0.100139223,0.002044143,0.002044539,0.174519077,438,HSGENSCIENCE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,4,1
109050,A,Selective,Child Development,0.74711979,Y,LEVEL3,4.5,0,1722,0.412208259,0.0030317,0.003031598,0.003031392,0.003031325,0.385603875,0.003031208,0.18096751,0.003031369,0.003031746,439,ESL,TRUE,FALSE,FALSE,Partner 555,School 2320,Charter School,Lower Elementary (1-2),English,1,1,1,5.75,1,5.5,1,3,3
109209,A,More Selective,Psychology,0.8414092,Y,LEVEL3,5,0,2127,0.550009012,0.290486157,0.002085104,0.002084754,0.002084929,0.00208526,0.002084826,0.002085181,0.00208498,0.144909739,430,ESL,FALSE,FALSE,FALSE,Partner 259,School 1048,Charter School,Middle,English,1,1,1,6.25,1,5.75,1,1,2
101638,A,More Selective,Political Science,0.79976433,N,LEVEL2,4,0,1746,0.343620777,0.269795626,0.002328097,0.002327824,0.002328146,0.12838833,0.002328028,0.244227096,0.002328042,0.002328029,438,ELEMENTARY,TRUE,TRUE,TRUE,Partner 206,School 2495,Traditional Public School,Upper Elementary (3-5),English,1,1,1,6,1,NA,1,4,2
103308,A,Least Selective,Business,0.77661491,Y,LEVEL1,3,0,1704,0.002778596,0.324197143,0.00277874,0.002778299,0.002778899,0.00277873,0.002778695,0.653573632,0.002778383,0.002778904,409,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
106762,A,Less Selective,Political Science,0.72467405,N,LEVEL3,3.5,0,1817,0.155590057,0.003126642,0.411625862,0.003126212,0.116670892,0.003126659,0.297353745,0.003126811,0.003126651,0.003126489,435,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,3,2,1
106161,A,Most Selective,Computer Science,0.62417837,Y,LEVEL1,2,0,1971,0.002278269,0.096568033,0.395192057,0.002278234,0.162306651,0.002278504,0.002278602,0.00227831,0.002278397,0.332262963,434,HSMATH,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,1
107685,B,Most Selective,Art History,0.67169348,Y,LEVEL2,2.5,1,1906,0.002148794,0.426189542,0.019498119,0.002148653,0.002149043,0.093792938,0.002148474,0.002148665,0.447627217,0.002148553,437,ENGLISH,FALSE,TRUE,TRUE,Partner 052,School 0787,Traditional Public School,Middle,English,1,1,1,7,1,6.75,1,1,1
105970,A,Selective,Sociology,0.88108501,Y,LEVEL3,4,0,2270,0.001962106,0.13328734,0.12929517,0.001962074,0.001962231,0.569075048,0.001962092,0.00196234,0.001962365,0.156569213,434,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
105128,A,Selective,Psychology,0.83030108,Y,LEVEL3,5,0,1570,0.223658815,0.003034059,0.003033584,0.003033595,0.003033797,0.133062094,0.108818732,0.003033756,0.041532815,0.477758795,415,PREK,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
105416,B,Selective,Human Development,0.64189237,Y,LEVEL3,5,0,1383,0.002333029,0.220147207,0.002332864,0.002332614,0.0023325,0.442022592,0.00233277,0.002332574,0.112607405,0.211226434,416,ELEMENTARY,FALSE,TRUE,TRUE,Partner 550,School 0221,Traditional Public School,Upper Elementary (3-5),General Ed,1,1,1,5.5,1,6.25,1,1,1
105836,A,Most Selective,Business,0.78735135,Y,LEVEL2,3,0,1698,0.423912942,0.159535334,0.002184381,0.067657128,0.002183742,0.335790247,0.002183983,0.002183995,0.002183853,0.002184402,417,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,2,3
105473,B,Selective,English,0.90846619,Y,LEVEL3,4,0,1781,0.003032446,0.003031648,0.00303219,0.003031895,0.003031754,0.308918327,0.003032028,0.003032186,0.003031424,0.666826129,417,ENGLISH,TRUE,TRUE,TRUE,Partner 075,School 0352,Charter School,Middle,English,1,1,1,6,1,6,1,1,1
108786,A,Selective,Education (secondary),0.68545793,Y,LEVEL3,3.5,1,1660,0.004548358,0.004548774,0.612749517,0.004548845,0.00454934,0.00454832,0.004548377,0.350860298,0.004548276,0.004549874,427,ENGLISH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,3,99,1
109369,B,More Selective,Other Science,0.76824238,Y,LEVEL2,3,1,1278,0.003850027,0.003849785,0.003850086,0.173213392,0.003849581,0.003850314,0.272111237,0.37373811,0.157837346,0.003850135,429,ELEMENTARY,TRUE,TRUE,TRUE,Partner 282,School 0528,Traditional Public School,Upper Elementary (3-5),General Ed,1,1,1,6,1,7,1,1,1
105466,A,Most Selective,Philosophy,0.64200839,Y,LEVEL2,3,0,2510,0.585518718,0.096547432,0.00161585,0.001615623,0.144454658,0.001615918,0.001615687,0.084654033,0.001615746,0.08074636,417,SPED,TRUE,TRUE,TRUE,0,0,0,0,0,1,1,1,NA,1,5.5,1,1,2
100439,A,Selective,Political Science,0.67798747,Y,LEVEL2,4,0,1715,0.278753906,0.410737455,0.002633352,0.002633349,0.123687267,0.002633635,0.002633527,0.171020508,0.002633465,0.002633503,402,ENGLISH,FALSE,FALSE,FALSE,Partner 224,School 2749,Traditional Public School,High,English,1,1,1,5.5,1,5.5,1,2,1
104561,A,Most Selective,Exercise Science,0.74148649,Y,LEVEL2,3.5,0,2117,0.785989463,0.066488251,0.002145038,0.00214565,0.132504806,0.002145209,0.002145346,0.002145758,0.002145403,0.002145043,413,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,3,2
103708,B,Selective,Communications,0.88882903,Y,LEVEL3,4,0,2112,0.213734239,0.001641926,0.096285425,0.001641735,0.244991288,0.100253172,0.284590334,0.001641989,0.053578086,0.001641824,411,SPED,TRUE,TRUE,TRUE,0,0,0,0,0,1,1,1,NA,1,5.75,1,2,1
102171,A,More Selective,Business,0.74101477,Y,LEVEL2,3.5,0,1750,0.002223398,0.692259133,0.00222335,0.00222331,0.079641022,0.212535128,0.002223714,0.002223734,0.002223506,0.00222372,405,SPED,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,3
108068,A,More Selective,Psychology,0.82329042,Y,LEVEL2,3,0,1849,0.002778713,0.139730558,0.00277911,0.002778748,0.002778386,0.002778789,0.002779027,0.00277883,0.415049672,0.425768197,423,SPED,TRUE,TRUE,TRUE,Partner 497,School 0103,Traditional Public School,Middle,English,1,1,1,5.5,1,3,2,1,3
102811,A,More Selective,Business,0.77897863,Y,LEVEL3,4,0,1567,0.732493937,0.002707437,0.245847434,0.00270704,0.002707063,0.002707578,0.0027072,0.002707153,0.002707786,0.002707361,406,MSGENERALIST,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
108859,A,More Selective,Political Science,0.68341274,N,LEVEL2,2.5,0,1794,0.002633487,0.586953223,0.002633088,0.002633074,0.391981184,0.002633539,0.002633172,0.002633203,0.002632862,0.002633172,427,HSMATH,FALSE,FALSE,FALSE,Partner 523,School 0995,Charter School,Middle,English,1,1,1,5.25,1,4.75,2,1,2
104499,A,Less Selective,Mathematics,0.77650336,Y,LEVEL3,4.5,1,1836,0.002223855,0.002224067,0.002224084,0.002223775,0.002224037,0.002224219,0.77822268000000006,0.002224232,0.002224226,0.203984842,413,HSMATH,TRUE,TRUE,TRUE,Partner 296,School 1461,Charter School,High,Math,1,1,1,7,1,7,1,1,1
100909,A,More Selective,English Literature,0.84665173,Y,LEVEL3,4,0,1609,0.002187598,0.556993365,0.002187472,0.00218747,0.049920823,0.097002402,0.252671361,0.002187947,0.00218823,0.032473378,403,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,3
103417,B,More Selective,Nutrition,0.78237519,Y,LEVEL3,5,0,1646,0.192969531,0.172003865,0.002565979,0.002565911,0.302382559,0.317247123,0.00256679,0.00256601,0.002566191,0.002566031,408,ELEMENTARY,TRUE,TRUE,TRUE,Partner 253,School 1553,Charter School,Lower Elementary (1-2),General Ed,1,1,1,4.25,1,NA,1,1,1
109386,A,Most Selective,Art History,0.74822871,Y,LEVEL3,4,0,1684,0.002275131,0.389893591,0.002275011,0.002274841,0.002274788,0.002274763,0.002274869,0.172508553,0.002274815,0.421673626,442,ELEMENTARY,TRUE,TRUE,TRUE,Partner 431,School 1349,Traditional Public School,Lower Elementary (1-2),General Ed,1,1,1,4.5,0,NA,1,1,1
106520,A,More Selective,Spanish,0.80076104,Y,LEVEL2,3,0,1601,0.132471517,0.002859349,0.28243345,0.002858836,0.185946345,0.002859439,0.002859134,0.381992549,0.002859839,0.002859573,419,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,2
100707,A,More Selective,Molecular Biology,0.66634089,Y,LEVEL1,2,1,1635,0.797519028,0.002501202,0.002500798,0.002500668,0.002500791,0.1824743,0.002500718,0.002501171,0.002500355,0.00250096,403,CHEMISTRY,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
109544,A,Most Selective,Biology,0.67405372,Y,LEVEL1,2,0,2091,0.162334248,0.00169653,0.432310104,0.001696552,0.205673411,0.001696559,0.001696788,0.001696648,0.189502597,0.001696589,431,BIOLOGY,FALSE,TRUE,TRUE,Partner 570,School 0859,Traditional Public School,High,Science,1,1,1,4.75,1,5.75,1,1,1
103730,A,More Selective,Political Science,0.90351887,Y,LEVEL3,5,0,2449,0.001755641,0.642657518,0.001755652,0.001755703,0.001755626,0.073131762,0.001755459,0.001755786,0.001755486,0.271921366,411,ELEMENTARY,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,2,2,1
102426,A,More Selective,English Literature,0.84408159,Y,LEVEL2,4,0,2478,0.274132371,0.511952937,0.001696486,0.001696454,0.001696358,0.202039436,0.001696461,0.001696324,0.001696689,0.001696461,446,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 475,School 1557,Traditional Public School,High,English,1,1,1,6,1,4.5,1,1,3
104521,A,More Selective,Political Science,0.72496267,Y,LEVEL3,4,0,1552,0.301181078,0.00322758,0.003227743,0.003227168,0.003227812,0.003227596,0.003227486,0.003227847,0.108135901,0.568089783,413,MSGENERALIST,TRUE,FALSE,TRUE,Partner 306,School 1639,Traditional Public School,Middle,Social Studies,1,1,1,7,1,6.75,1,1,1
107368,A,More Selective,English Literature,0.79512032,N,LEVEL2,3.5,0,1737,0.002705503,0.002705146,0.719382465,0.140703753,0.002705325,0.002704964,0.002704998,0.0027055960000000002,0.120977156,0.002705149,436,ENGLISH,TRUE,TRUE,TRUE,Partner 231,School 2770,Traditional Public School,High,English,1,1,1,2.75,1,NA,1,2,1
106112,A,More Selective,Art,0.76298304,Y,LEVEL3,4.5,1,1165,0.003449619,0.003449388,0.0034497,0.003449272,0.003449444,0.408872068,0.003449423,0.003449778,0.003449453,0.563531876,434,ELEMENTARY,TRUE,TRUE,TRUE,Partner 498,School 0744,Charter School,Lower Elementary (1-2),General Ed,1,1,1,6,1,6.25,1,1,2
103755,A,More Selective,Psychology,0.66299226,Y,LEVEL2,3,0,1334,0.003705363,0.320751697,0.196547106,0.003705007,0.003704707,0.456766337,0.003704905,0.003705163,0.003704622,0.003705115,411,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,2,1,1
109677,A,More Selective,Sociology,0.77899761,Y,LEVEL2,3.5,1,1253,0.003848129,0.003848686,0.003848521,0.003847953,0.003848045,0.0038485,0.003847841,0.825702071,0.003847713,0.143512532,448,ESL,FALSE,FALSE,FALSE,Partner 543,School 0527,Traditional Public School,Upper Elementary (3-5),English,1,1,1,1.75,0,NA,2,1,1
101062,A,Selective,Early Childhood Education,0.71678874,Y,LEVEL1,2.5,0,1511,0.002381691,0.097660854,0.002381937,0.002382014,0.002381779,0.883283377,0.002382196,0.002381816,0.002381994,0.002382325,403,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,2,1
109738,A,Most Selective,Economics,0.82039212,N,LEVEL3,4,0,1277,0.003850715,0.003850255,0.003849823,0.003849615,0.268839866,0.429344952,0.003850029,0.274864495,0.003849811,0.003850453,448,ESL,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,4,3
107250,A,More Selective,Sociology,0.75841752,Y,LEVEL3,4,0,1713,0.00263341,0.002633446,0.00263363,0.002633345,0.976296723,0.002634112,0.00263402,0.002633455,0.002633198,0.002634695,422,SPED,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,2,1,1
106114,A,Least Selective,Public Health,0.85898796,N,LEVEL3,5,0,1816,0.297775954,0.572782278,0.002862653,0.082355566,0.002862954,0.002863122,0.002862715,0.002863049,0.029908758,0.002862886,434,CHEMISTRY,FALSE,TRUE,TRUE,Partner 371,School 0154,Charter School,Middle,Science,1,1,1,7,1,5.5,1,3,1
103619,A,Selective,Mass Communications,0.77085294,N,LEVEL3,3,0,597,0.005264817,0.126297295,0.005265167,0.005264796,0.367713004,0.005265176,0.005266268,0.469132304,0.005265146,0.005266011,443,HSGENSCIENCE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,4,1
105045,A,Least Selective,Other,0.65111224,Y,LEVEL3,4,0,1486,0.002565334,0.002565241,0.265307128,0.002565155,0.173706204,0.002565397,0.309984595,0.002565371,0.235610038,0.002565552,415,PREK,TRUE,TRUE,TRUE,Partner 246,School 0634,Charter School,Lower Elementary (1-2),English,1,1,1,4.25,1,5.75,1,1,1
102922,A,More Selective,Psychology,0.69320701,Y,LEVEL2,3,0,1719,0.002859238,0.675385177,0.002859413,0.002858893,0.002859155,0.002859605,0.002859377,0.002859465,0.002859266,0.301740378,406,MSGENERALIST,FALSE,TRUE,TRUE,Partner 273,School 2392,Charter School,Middle,Science,1,1,1,6,1,6.5,2,1,2
100420,A,Most Selective,Middle Eastern Studies,0.70268027,Y,LEVEL2,3,0,1638,0.403094411,0.002942352,0.002942461,0.002942094,0.002942437,0.405080795,0.002942279,0.17122837899999999,0.002942246,0.002942597,402,HSMATH,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,1
103697,A,More Selective,Education (elementary),0.69453332,Y,LEVEL3,4.5,1,1250,0.59541738,0.155554637,0.004003495,0.004003179,0.004004042,0.004003646,0.004003028,0.004003258,0.004002592,0.221004754,411,ELEMENTARY,FALSE,FALSE,FALSE,Partner 496,School 1725,Charter School,Upper Elementary (3-5),Science,1,1,1,6,1,6,1,1,1
105201,A,Most Selective,Psychology,0.88488132,Y,LEVEL3,5,0,1342,0.00277932,0.002779766,0.002779756,0.002779282,0.311021835,0.328483731,0.002779612,0.00278,0.341036946,0.002779728,416,ELEMENTARY,TRUE,FALSE,FALSE,Partner 550,School 0221,Traditional Public School,Upper Elementary (3-5),General Ed,1,1,1,5.25,1,6,2,2,1
103067,A,More Selective,Education (elementary),0.88348687,Y,LEVEL3,5,0,1802,0.002381767,0.220149457,0.002381829,0.002381624,0.002381901,0.002382079,0.242421538,0.00238249,0.002381696,0.520755649,406,ELEMENTARY,TRUE,TRUE,TRUE,Partner 459,School 0213,Charter School,PreK-K,General Ed,1,1,1,7,1,6.25,1,1,1
109253,A,Least Selective,Psychology,0.87771014,Y,LEVEL3,4,1,1562,0.599311411,0.002568251,0.002568125,0.00256801,0.002568179,0.002568059,0.002567742,0.002568216,0.055993181,0.326718807,430,BILINGUAL,TRUE,TRUE,TRUE,Partner 228,School 1210,Traditional Public School,Lower Elementary (1-2),General Ed,1,1,1,7,1,7,1,1,1
